"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage"
"C1210",5,"327215",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Glass product mfg. made of purchased glass","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"327215",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Glass product mfg. made of purchased glass","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,3273,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Cement and concrete product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",9,403,424,443,3076470,3024559,80760,559
"C1210",5,"3273",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Cement and concrete product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",9,460,432,415,3355460,2927578,80124,592
"C1210",5,"3273",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Cement and concrete product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",9,409,417,395,3080955,1716625,77841,582
"C1210",5,"3273",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Cement and concrete product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",9,354,332,341,3348323,865661,40565,752
"C1210",5,32732,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,65,66,69,705158,695347,21947,814
"C1210",5,"32732",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,69,74,74,929322,709476,22865,988
"C1210",5,"32732",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,74,73,72,938471,195040,6316,989
"C1210",5,"32732",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,74,74,75,988204,76801,2615,1023
"C1210",5,327320,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,65,66,69,705158,695347,21947,814
"C1210",5,"327320",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,69,74,74,929322,709476,22865,988
"C1210",5,"327320",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,74,73,72,938471,195040,6316,989
"C1210",5,"327320",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Ready-mix concrete manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,74,74,75,988204,76801,2615,1023
"C1210",5,32739,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,338,358,374,2371312,2329212,58813,511
"C1210",5,"32739",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,391,358,341,2426138,2218102,57259,514
"C1210",5,"32739",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,335,344,323,2142484,1521585,71525,493
"C1210",5,"32739",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,280,258,266,2360119,788860,37950,677
"C1210",5,327390,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,338,358,374,2371312,2329212,58813,511
"C1210",5,"327390",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,391,358,341,2426138,2218102,57259,514
"C1210",5,"327390",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,335,344,323,2142484,1521585,71525,493
"C1210",5,"327390",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Other concrete product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,280,258,266,2360119,788860,37950,677
"C1210",5,3279,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Other nonmetallic mineral products","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3279",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Other nonmetallic mineral products","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3279",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Other nonmetallic mineral products","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3279",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Other nonmetallic mineral products","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,32799,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","All other nonmetallic mineral products mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"32799",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other nonmetallic mineral products mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"32799",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","All other nonmetallic mineral products mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"32799",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","All other nonmetallic mineral products mfg.","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,327993,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Mineral wool manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"327993",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Mineral wool manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"327993",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Mineral wool manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"327993",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Mineral wool manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Fabricated metal product manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",16,162,159,165,1390943,1114978,35964,660
"C1210",5,"332",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Fabricated metal product manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",16,156,156,157,1467954,982669,31593,722
"C1210",5,"332",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Fabricated metal product manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",15,160,166,168,1617571,702691,19061,756
"C1210",5,"332",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Fabricated metal product manufacturing","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",15,175,174,170,1415880,471203,12484,630
"C1210",5,3321,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3321",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3321",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3321",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,33211,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33211",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33211",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33211",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Forging and stamping","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332111,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Iron and steel forging","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332111",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Iron and steel forging","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332111",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Iron and steel forging","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332111",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Iron and steel forging","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,3323,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Architectural and structural metals mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",8,51,52,53,595386,422615,11938,881
"C1210",5,"3323",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Architectural and structural metals mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",8,53,52,51,683105,354721,9762,1011
"C1210",5,"3323",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Architectural and structural metals mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",8,56,57,56,834404,223062,6413,1139
"C1210",5,"3323",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Architectural and structural metals mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",8,60,58,58,639806,122031,3729,839
"C1210",5,33231,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Plate work and fabricated structural products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33231",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Plate work and fabricated structural products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33231",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Plate work and fabricated structural products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33231",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Plate work and fabricated structural products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332312,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Fabricated structural metal manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332312",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Fabricated structural metal manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332312",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Fabricated structural metal manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332312",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Fabricated structural metal manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332313,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Plate work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332313",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Plate work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332313",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Plate work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332313",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Plate work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,33232,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Ornamental and architectural metal products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33232",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Ornamental and architectural metal products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33232",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Ornamental and architectural metal products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33232",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Ornamental and architectural metal products","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332322,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Sheet metal work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332322",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Sheet metal work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332322",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Sheet metal work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332322",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Sheet metal work manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,3326,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3326",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3326",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"3326",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,33261,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33261",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33261",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"33261",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Spring and wire product manufacturing","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,332618,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Other fabricated wire product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332618",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Other fabricated wire product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332618",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Other fabricated wire product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"332618",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Other fabricated wire product manufacturing","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,3327,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Machine shops and threaded product mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,10,10,10,46706,46706,933,359
"C1210",5,"3327",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Machine shops and threaded product mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,7,8,8,48463,45705,869,486
"C1210",5,"3327",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Machine shops and threaded product mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,7,7,6,38109,27331,898,440
"C1210",5,"3327",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Machine shops and threaded product mfg.","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,5,5,6,34664,13620,505,500
"C1210",5,33271,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Machine shops","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,10,10,10,46706,46706,933,359
